time	open	high	low	close	volume	dateTime
888192000000	0.1796875	0.2131697	0.1785714	0.2109375	2761483200	1998-02-23T15:00:00.000-05:00
888796800000	0.2103797	0.2209822	0.1930803	0.2181922	2893934400	1998-03-02T15:00:00.000-05:00
889401600000	0.2120536	0.2433036	0.2008928	0.2421875	3812692800	1998-03-09T15:00:00.000-05:00
890006400000	0.2421875	0.2433036	0.2310268	0.2354911	1465150400	1998-03-16T15:00:00.000-05:00
890611200000	0.231585	0.25	0.2198661	0.2405136	1936603200	1998-03-23T15:00:00.000-05:00
891216000000	0.2388393	0.2483261	0.2388393	0.2416297	1101856000	1998-03-30T15:00:00.000-05:00
891820800000	0.2410714	0.2410714	0.2204243	0.2287947	1035798400	1998-04-06T16:00:00.000-04:00
892425600000	0.2287947	0.2645089	0.2232143	0.2494422	3603779200	1998-04-13T16:00:00.000-04:00
893030400000	0.2466518	0.2633928	0.2427457	0.2494422	1841593600	1998-04-20T16:00:00.000-04:00
893635200000	0.2388393	0.2522322	0.234375	0.25	1200528000	1998-04-27T16:00:00.000-04:00
894240000000	0.2578125	0.2734375	0.2578125	0.2717636	2711150400	1998-05-04T16:00:00.000-04:00
894844800000	0.2756697	0.2823661	0.2611607	0.2639511	1672518400	1998-05-11T16:00:00.000-04:00
895449600000	0.2622768	0.2667411	0.2438618	0.2488839	1038419200	1998-05-18T16:00:00.000-04:00
896054400000	0.2505582	0.2522322	0.2287947	0.2377232	1197179200	1998-05-25T16:00:00.000-04:00
896659200000	0.2366072	0.2466518	0.2287947	0.2399553	923596800	1998-06-01T16:00:00.000-04:00
897264000000	0.2410714	0.2589286	0.2393975	0.2511161	1035574400	1998-06-08T16:00:00.000-04:00
897868800000	0.2433036	0.2550225	0.2388393	0.2416297	711076800	1998-06-15T16:00:00.000-04:00
898473600000	0.2410714	0.2572547	0.2388393	0.2516743	942345600	1998-06-22T16:00:00.000-04:00
899078400000	0.2522322	0.2684153	0.2505582	0.2589286	909473600	1998-06-29T16:00:00.000-04:00
899683200000	0.2633928	0.3002232	0.2600447	0.2862725	2314368000	1998-07-06T16:00:00.000-04:00
900288000000	0.2851564	0.3404018	0.2845982	0.3292411	5049788800	1998-07-13T16:00:00.000-04:00
900892800000	0.3264511	0.3303572	0.3018975	0.30971	1518540800	1998-07-20T16:00:00.000-04:00
901497600000	0.3058036	0.328125	0.2946428	0.3091518	1432737600	1998-07-27T16:00:00.000-04:00
902102400000	0.3058036	0.3337053	0.296875	0.3258928	1786400000	1998-08-03T16:00:00.000-04:00
902707200000	0.3242189	0.3660714	0.3236607	0.3616072	3779406400	1998-08-10T16:00:00.000-04:00
903312000000	0.3660714	0.390625	0.3482143	0.3839286	3228120000	1998-08-17T16:00:00.000-04:00
903916800000	0.387835	0.3883928	0.3046875	0.3052457	3558721600	1998-08-24T16:00:00.000-04:00
904521600000	0.3102678	0.3337053	0.2734375	0.3136161	3367324800	1998-08-31T16:00:00.000-04:00
905126400000	0.3392857	0.3537947	0.3191964	0.3359375	1636656000	1998-09-07T16:00:00.000-04:00
905731200000	0.3415178	0.3465403	0.3175225	0.328125	1513971200	1998-09-14T16:00:00.000-04:00
906336000000	0.3186386	0.3532368	0.3152903	0.3459822	1552857600	1998-09-21T16:00:00.000-04:00
906940800000	0.3549107	0.3588172	0.3046875	0.3130582	1723523200	1998-09-28T16:00:00.000-04:00
907545600000	0.3035714	0.3147322	0.2544643	0.3136161	2782550400	1998-10-05T16:00:00.000-04:00
908150400000	0.3348214	0.3688618	0.3169643	0.3275672	5300780800	1998-10-12T16:00:00.000-04:00
908755200000	0.3275672	0.34096	0.3136161	0.3169643	1961836800	1998-10-19T16:00:00.000-04:00
909360000000	0.3219868	0.3476564	0.3130582	0.3314732	2039968000	1998-10-26T15:00:00.000-05:00
909964800000	0.3348214	0.3515625	0.3325893	0.3398439	2656561600	1998-11-02T15:00:00.000-05:00
910569600000	0.3364957	0.3404018	0.2924107	0.3186386	3880195200	1998-11-09T15:00:00.000-05:00
911174400000	0.3208707	0.3320314	0.3102678	0.3152903	1670670400	1998-11-16T15:00:00.000-05:00
911779200000	0.3175225	0.3286832	0.3102678	0.3130582	1354606400	1998-11-23T15:00:00.000-05:00
912384000000	0.3085939	0.3292411	0.2823661	0.2924107	3737126400	1998-11-30T15:00:00.000-05:00
912988800000	0.2979911	0.3035714	0.2823661	0.3013393	2920870400	1998-12-07T15:00:00.000-05:00
913593600000	0.2935268	0.3158482	0.2879464	0.3141743	2262612800	1998-12-14T15:00:00.000-05:00
914198400000	0.3158482	0.3616072	0.3058036	0.3504464	2943270400	1998-12-21T15:00:00.000-05:00
914803200000	0.3482143	0.3705357	0.3482143	0.3655136	1621715200	1998-12-28T15:00:00.000-05:00
915408000000	0.3761161	0.4185268	0.3571428	0.4017857	5819419200	1999-01-04T15:00:00.000-05:00
916012800000	0.4084822	0.4224333	0.3571428	0.3688618	5159392000	1999-01-11T15:00:00.000-05:00
916617600000	0.3744422	0.3777903	0.3309153	0.3459822	2259264000	1999-01-18T15:00:00.000-05:00
917222400000	0.3504464	0.3710939	0.3465403	0.3677457	1889328000	1999-01-25T15:00:00.000-05:00
917827200000	0.37221	0.3744422	0.3169643	0.3242189	2165800000	1999-02-01T15:00:00.000-05:00
918432000000	0.3275672	0.3549107	0.3214286	0.3364957	2727110400	1999-02-08T15:00:00.000-05:00
919036800000	0.3470982	0.3470982	0.3175225	0.3320314	1458150400	1999-02-15T15:00:00.000-05:00
919641600000	0.3337053	0.3532368	0.3080357	0.3108261	1765456000	1999-02-22T15:00:00.000-05:00
920246400000	0.3108261	0.3152903	0.2890625	0.2963172	2299539200	1999-03-01T15:00:00.000-05:00
920851200000	0.296875	0.30971	0.2857143	0.2963172	2161700800	1999-03-08T15:00:00.000-05:00
921456000000	0.2974332	0.3219868	0.2935268	0.2991072	1881891200	1999-03-15T15:00:00.000-05:00
922060800000	0.3035714	0.3141743	0.2901786	0.296875	2063118400	1999-03-22T15:00:00.000-05:00
922665600000	0.2991072	0.3314732	0.2985493	0.3219868	1807803200	1999-03-29T15:00:00.000-05:00
923270400000	0.3214286	0.3420761	0.3208707	0.328125	2066288000	1999-04-05T16:00:00.000-04:00
923875200000	0.3125	0.3309153	0.3063618	0.3164064	3725926400	1999-04-12T16:00:00.000-04:00
924480000000	0.3186386	0.3521207	0.2991072	0.3498886	3584089600	1999-04-19T16:00:00.000-04:00
925084800000	0.3526786	0.420759	0.3504464	0.4107143	6250608000	1999-04-26T16:00:00.000-04:00
925689600000	0.4112725	0.4464285	0.3816964	0.4095982	3728838400	1999-05-03T16:00:00.000-04:00
926294400000	0.4174107	0.419085	0.3889511	0.3962053	1768872000	1999-05-10T16:00:00.000-04:00
926899200000	0.390625	0.4107143	0.3794643	0.3922993	1808318400	1999-05-17T16:00:00.000-04:00
927504000000	0.3895089	0.3962053	0.3655136	0.3934153	1602876800	1999-05-24T16:00:00.000-04:00
928108800000	0.4017857	0.4302458	0.3928572	0.4296875	1839275200	1999-05-31T16:00:00.000-04:00
928713600000	0.4296875	0.4375	0.4129464	0.4146207	1587824000	1999-06-07T16:00:00.000-04:00
929318400000	0.4151786	0.4291298	0.4029018	0.420759	944955200	1999-06-14T16:00:00.000-04:00
929923200000	0.4196428	0.421875	0.3755582	0.3766743	1545219200	1999-06-21T16:00:00.000-04:00
930528000000	0.3789064	0.419085	0.3783482	0.4135047	1274246400	1999-06-28T16:00:00.000-04:00
931132800000	0.4101564	0.4966518	0.4090403	0.4966518	3786708800	1999-07-05T16:00:00.000-04:00
931737600000	0.4955358	0.5055803	0.4581475	0.4737725	3315032000	1999-07-12T16:00:00.000-04:00
932342400000	0.481585	0.498326	0.4564733	0.4760048	2357320000	1999-07-19T16:00:00.000-04:00
932947200000	0.4720983	0.501116	0.454241	0.49721	1734622400	1999-07-26T16:00:00.000-04:00
933552000000	0.4966518	0.5178573	0.4654018	0.483259	1860342400	1999-08-02T16:00:00.000-04:00
934156800000	0.4852123	0.5535715	0.4787948	0.5362725	2464392000	1999-08-09T16:00:00.000-04:00
934761600000	0.5340403	0.5535715	0.5195315	0.52846	1944409600	1999-08-16T16:00:00.000-04:00
935366400000	0.530134	0.5803573	0.529576	0.578125	2004318400	1999-08-23T16:00:00.000-04:00
935971200000	0.5803573	0.671875	0.5535715	0.65625	4290182400	1999-08-30T16:00:00.000-04:00
936576000000	0.6584823	0.6958708	0.65625	0.6914065	2739844800	1999-09-06T16:00:00.000-04:00
937180800000	0.6880583	0.7064733	0.6595983	0.6869423	1719032000	1999-09-13T16:00:00.000-04:00
937785600000	0.6875	0.7154018	0.5625	0.5797993	7261027200	1999-09-20T16:00:00.000-04:00
938390400000	0.592634	0.5959823	0.512835	0.5510603	4543313600	1999-09-27T16:00:00.000-04:00
938995200000	0.5569198	0.6216518	0.5569198	0.5853798	3066526400	1999-10-04T16:00:00.000-04:00
939600000000	0.5892858	0.6768975	0.5691965	0.6657368	4535585600	1999-10-11T16:00:00.000-04:00
940204800000	0.6595983	0.6897323	0.6110493	0.6601565	4093353600	1999-10-18T16:00:00.000-04:00
940809600000	0.6629465	0.7237725	0.654576	0.7154018	2158240000	1999-10-25T16:00:00.000-04:00
941414400000	0.7142858	0.7890625	0.6902903	0.7885048	1802169600	1999-11-01T15:00:00.000-05:00
942019200000	0.7834823	0.8726285	0.7745535	0.8091518	2886934400	1999-11-08T15:00:00.000-05:00
942624000000	0.8002233	0.8459823	0.7862725	0.825335	1535632000	1999-11-15T15:00:00.000-05:00
943228800000	0.8191965	0.8526785	0.7901785	0.8487725	1092851200	1999-11-22T15:00:00.000-05:00
943833600000	0.8415178	1.0318083	0.8325893	1.0267858	3141185600	1999-11-29T15:00:00.000-05:00
944438400000	1.0228798	1.0535715	0.8839285	0.9196428	2817113600	1999-12-06T15:00:00.000-05:00
945043200000	0.9142023	0.9151785	0.8130583	0.8928573	2547641600	1999-12-13T15:00:00.000-05:00
945648000000	0.888951	0.933594	0.8627233	0.9241073	1148190400	1999-12-20T15:00:00.000-05:00
946252800000	0.9319198	0.9324778	0.8482143	0.917969	1071425600	1999-12-27T15:00:00.000-05:00
946857600000	0.936384	1.0044643	0.8482143	0.8883928	3055203200	2000-01-03T15:00:00.000-05:00
947462400000	0.9107143	0.9129465	0.7723215	0.8967635	3345742400	2000-01-10T15:00:00.000-05:00
948067200000	0.9017858	1.0848215	0.8967635	0.9938618	3383878400	2000-01-17T15:00:00.000-05:00
948672000000	0.9681923	1.0195315	0.8984375	0.907366	2068673600	2000-01-24T15:00:00.000-05:00
949276800000	0.9017858	0.9821428	0.84375	0.9642858	2384424000	2000-01-31T15:00:00.000-05:00
949881600000	0.9642858	1.045759	0.9458708	0.9709823	1664308800	2000-02-07T15:00:00.000-05:00
950486400000	0.9760048	1.0708708	0.969866	0.9933035	1754468800	2000-02-14T15:00:00.000-05:00
951091200000	0.983259	1.063616	0.9525673	0.985491	1520971200	2000-02-21T15:00:00.000-05:00
951696000000	0.983259	1.1791298	0.967634	1.1428573	2408918400	2000-02-28T15:00:00.000-05:00
952300800000	1.125	1.1529018	1.0558035	1.1227678	1280126400	2000-03-06T15:00:00.000-05:00
952905600000	1.0904018	1.1294643	1.0178573	1.1160715	1859289600	2000-03-13T15:00:00.000-05:00
953510400000	1.1026785	1.342634	1.0859375	1.2382815	2306292800	2000-03-20T15:00:00.000-05:00
954115200000	1.2287947	1.2924107	1.1199778	1.2126118	1541019200	2000-03-27T15:00:00.000-05:00
954720000000	1.2098215	1.2455357	1.0424108	1.1763393	1948620800	2000-04-03T16:00:00.000-04:00
955324800000	1.1757815	1.1852678	0.936384	0.998884	2892668800	2000-04-10T16:00:00.000-04:00
955929600000	0.9776785	1.1629465	0.9737725	1.061384	2042756800	2000-04-17T16:00:00.000-04:00
956534400000	1.0267858	1.1495535	1.0245535	1.107701	1778358400	2000-04-24T16:00:00.000-04:00
957139200000	1.1149553	1.1272323	0.9871653	1.0100448	1636017600	2000-05-01T16:00:00.000-04:00
957744000000	1.0008373	1.0150673	0.8816965	0.9609375	1853790400	2000-05-08T16:00:00.000-04:00
958348800000	0.964844	0.9737725	0.8337053	0.8392858	2631921600	2000-05-15T16:00:00.000-04:00
958953600000	0.8370535	0.8370535	0.7410715	0.7712053	2539454400	2000-05-22T16:00:00.000-04:00
959558400000	0.782366	0.890625	0.717634	0.826451	2843254400	2000-05-29T16:00:00.000-04:00
960163200000	0.8331475	0.8794643	0.8007815	0.8549108	1677054400	2000-06-05T16:00:00.000-04:00
960768000000	0.860491	0.8610493	0.7873885	0.8141743	1471377600	2000-06-12T16:00:00.000-04:00
961372800000	0.808594	1.0290178	0.8018975	0.922991	2058072800	2000-06-19T16:00:00.000-04:00
961977600000	0.9375	0.9910715	0.9118303	0.9352678	1202012000	2000-06-26T16:00:00.000-04:00
962582400000	0.9308035	0.985491	0.8861608	0.9720983	909193600	2000-07-03T16:00:00.000-04:00
963187200000	0.96596	1.0825893	0.9598215	1.030134	1617061600	2000-07-10T16:00:00.000-04:00
963792000000	1.0401785	1.0513393	0.9241073	0.9564733	1698088000	2000-07-17T16:00:00.000-04:00
964396800000	0.938616	0.9508928	0.8370535	0.8627233	1367128000	2000-07-24T16:00:00.000-04:00
965001600000	0.8777903	0.921875	0.7901785	0.8459823	1057957600	2000-07-31T16:00:00.000-04:00
965606400000	0.8549108	0.876116	0.813616	0.8515625	1233433600	2000-08-07T16:00:00.000-04:00
966211200000	0.8498885	0.936384	0.827009	0.8928573	875610400	2000-08-14T16:00:00.000-04:00
966816000000	0.8973215	1.0267858	0.8861608	1.014509	1293359200	2000-08-21T16:00:00.000-04:00
967420800000	1.0223215	1.1361608	1.0189733	1.1328125	1587896800	2000-08-28T16:00:00.000-04:00
968025600000	1.1188618	1.1450893	1.03125	1.0513393	1067029600	2000-09-04T16:00:00.000-04:00
968630400000	1.047991	1.078125	0.96875	0.9863283	1502429600	2000-09-11T16:00:00.000-04:00
969235200000	0.9866073	1.0970983	0.8928573	0.9319198	2160625600	2000-09-18T16:00:00.000-04:00
969840000000	0.9419643	0.9910715	0.453125	0.4598215	9529973200	2000-09-25T16:00:00.000-04:00
970444800000	0.4765625	0.4776785	0.375	0.3962054	7414596000	2000-10-02T16:00:00.000-04:00
971049600000	0.4040179	0.4084821	0.3415179	0.3939732	4925905600	2000-10-09T16:00:00.000-04:00
971654400000	0.3984375	0.4151786	0.3270089	0.3482143	4554149600	2000-10-16T16:00:00.000-04:00
972259200000	0.3618864	0.3727679	0.3125	0.3314732	3486067200	2000-10-23T16:00:00.000-04:00
972864000000	0.3415179	0.4107143	0.3348214	0.3973214	3206952000	2000-10-30T15:00:00.000-05:00
973468800000	0.4006696	0.4040179	0.3404018	0.3404018	2016616000	2000-11-06T15:00:00.000-05:00
974073600000	0.3348214	0.3660714	0.3258929	0.3303571	1808727200	2000-11-13T15:00:00.000-05:00
974678400000	0.3320314	0.3482143	0.3258929	0.3448661	1151483200	2000-11-20T15:00:00.000-05:00
975283200000	0.3549107	0.3560268	0.2879464	0.3046875	2215371200	2000-11-27T15:00:00.000-05:00
975888000000	0.3069196	0.3113839	0.25	0.2689732	3204504800	2000-12-04T15:00:00.000-05:00
976492800000	0.2712054	0.2857143	0.25	0.2511161	1840921600	2000-12-11T15:00:00.000-05:00
977097600000	0.2600446	0.2723214	0.2433036	0.2678571	1950043200	2000-12-18T15:00:00.000-05:00
977702400000	0.265625	0.2678571	0.2533482	0.265625	1477795200	2000-12-25T15:00:00.000-05:00
978307200000	0.265625	0.3303571	0.2578125	0.2924107	2421137600	2001-01-01T15:00:00.000-05:00
978912000000	0.3024554	0.3303571	0.2845982	0.3069196	2770521600	2001-01-08T15:00:00.000-05:00
979516800000	0.3113839	0.3493304	0.2946429	0.3482143	3150666400	2001-01-15T15:00:00.000-05:00
980121600000	0.3404018	0.3738839	0.3292411	0.3493304	3088478400	2001-01-22T15:00:00.000-05:00
980726400000	0.3493304	0.4017857	0.3493304	0.3683036	3075693600	2001-01-29T15:00:00.000-05:00
981331200000	0.3660714	0.3819757	0.3337054	0.3415179	2336924800	2001-02-05T15:00:00.000-05:00
981936000000	0.3404018	0.3671875	0.3303571	0.3392857	1395637600	2001-02-12T15:00:00.000-05:00
982540800000	0.3426339	0.3560268	0.3214286	0.3359375	1430979200	2001-02-19T15:00:00.000-05:00
983145600000	0.3404018	0.3649554	0.3069196	0.34375	1799851200	2001-02-26T15:00:00.000-05:00
983750400000	0.3459821	0.3939732	0.34375	0.3616071	1979510400	2001-03-05T15:00:00.000-05:00
984355200000	0.3515625	0.3816964	0.3236607	0.3504464	2311758400	2001-03-12T15:00:00.000-05:00
984960000000	0.3526786	0.420759	0.3459821	0.4107143	2894780000	2001-03-19T15:00:00.000-05:00
985564800000	0.4130357	0.4241073	0.3773214	0.3941071	2876350400	2001-03-26T15:00:00.000-05:00
986169600000	0.3944643	0.4046429	0.3348214	0.3676786	2166735200	2001-04-02T16:00:00.000-04:00
986774400000	0.3694643	0.4110714	0.3582143	0.4003571	1356986400	2001-04-09T16:00:00.000-04:00
987379200000	0.3944643	0.4598215	0.35	0.4471428	4638340000	2001-04-16T16:00:00.000-04:00
987984000000	0.4346428	0.4694643	0.4198215	0.4678573	2502152800	2001-04-23T16:00:00.000-04:00
988588800000	0.4767858	0.4842858	0.4278573	0.4598215	1873149600	2001-04-30T16:00:00.000-04:00
989193600000	0.4575	0.46	0.4064286	0.4080357	1408898400	2001-05-07T16:00:00.000-04:00
989798400000	0.40875	0.4553573	0.40625	0.4201785	1359747200	2001-05-14T16:00:00.000-04:00
990403200000	0.4219643	0.4308928	0.4017857	0.4064286	1585455200	2001-05-21T16:00:00.000-04:00
991008000000	0.3985714	0.4017857	0.3446429	0.3730357	2192036000	2001-05-28T16:00:00.000-04:00
991612800000	0.3764286	0.3875	0.3630357	0.3807143	1644697600	2001-06-04T16:00:00.000-04:00
992217600000	0.3758929	0.3880357	0.3455357	0.365	1861255200	2001-06-11T16:00:00.000-04:00
992822400000	0.3644643	0.4107143	0.3567857	0.3975	1725976000	2001-06-18T16:00:00.000-04:00
993427200000	0.4017857	0.4482143	0.4008929	0.4151786	1950261600	2001-06-25T16:00:00.000-04:00
994032000000	0.4221428	0.4326785	0.3878571	0.3933929	797804000	2001-07-02T16:00:00.000-04:00
994636800000	0.3944643	0.4466073	0.3721429	0.44375	2272788000	2001-07-09T16:00:00.000-04:00
995241600000	0.4442858	0.4503573	0.3480357	0.3567857	3369234400	2001-07-16T16:00:00.000-04:00
995846400000	0.35875	0.3660714	0.31875	0.3385714	1736890400	2001-07-23T16:00:00.000-04:00
996451200000	0.3414286	0.3553571	0.3305357	0.3482143	1220665600	2001-07-30T16:00:00.000-04:00
997056000000	0.34	0.3517857	0.3310714	0.3396429	931996800	2001-08-06T16:00:00.000-04:00
997660800000	0.3410714	0.3457143	0.3208929	0.3226786	1162744800	2001-08-13T16:00:00.000-04:00
998265600000	0.3239286	0.3325	0.3139286	0.3316071	1119389600	2001-08-20T16:00:00.000-04:00
998870400000	0.3321429	0.3446429	0.3085714	0.33125	1172948000	2001-08-27T16:00:00.000-04:00
999475200000	0.3303571	0.3407143	0.3071429	0.3085714	1232470400	2001-09-03T16:00:00.000-04:00
1000080000000	0.3035714	0.3125	0.3021429	0.3101786	308845600	2001-09-10T16:00:00.000-04:00
1000684800000	0.2857143	0.3164286	0.2621429	0.2808929	2140118400	2001-09-17T16:00:00.000-04:00
1001289600000	0.2876786	0.3007143	0.2666071	0.2769643	1850088800	2001-09-24T16:00:00.000-04:00
1001894400000	0.2766071	0.2901786	0.2648214	0.2882143	1870943200	2001-10-01T16:00:00.000-04:00
1002499200000	0.2780357	0.3228571	0.2767857	0.3216071	1311744000	2001-10-08T16:00:00.000-04:00
1003104000000	0.3205357	0.32875	0.3028571	0.3267857	1586603200	2001-10-15T16:00:00.000-04:00
1003708800000	0.3251786	0.3467857	0.3169643	0.3333929	1985261600	2001-10-22T16:00:00.000-04:00
1004313600000	0.3316071	0.3367857	0.3046429	0.3316071	1299894400	2001-10-29T15:00:00.000-05:00
1004918400000	0.3364286	0.3594643	0.3308929	0.3341071	1411239200	2001-11-05T15:00:00.000-05:00
1005523200000	0.3332143	0.3553571	0.3207143	0.33875	1091014400	2001-11-12T15:00:00.000-05:00
1006128000000	0.3392857	0.3607143	0.3385714	0.3542857	870760800	2001-11-19T15:00:00.000-05:00
1006732800000	0.3560714	0.3848214	0.355	0.3803571	1486531200	2001-11-26T15:00:00.000-05:00
1007337600000	0.3760714	0.4291073	0.3678571	0.4025	1672613600	2001-12-03T15:00:00.000-05:00
1007942400000	0.3980357	0.4105357	0.35875	0.3641071	955673600	2001-12-10T15:00:00.000-05:00
1008547200000	0.3642857	0.3871429	0.3605357	0.375	1176106400	2001-12-17T15:00:00.000-05:00
1009152000000	0.3732143	0.4107143	0.3732143	0.4005357	687663200	2001-12-24T15:00:00.000-05:00
1009756800000	0.4019643	0.4276785	0.3898214	0.4230358	1689262400	2001-12-31T15:00:00.000-05:00
1010361600000	0.4235715	0.4285715	0.3616071	0.3758929	2023996800	2002-01-07T15:00:00.000-05:00
1010966400000	0.3751786	0.4060714	0.3660714	0.3958929	2272597600	2002-01-14T15:00:00.000-05:00
1011571200000	0.3976786	0.4198215	0.3855357	0.4151786	1300510400	2002-01-21T15:00:00.000-05:00
1012176000000	0.4178571	0.4457143	0.4057143	0.4358928	1765097600	2002-01-28T15:00:00.000-05:00
1012780800000	0.4342858	0.4639285	0.4173214	0.4291073	2280000800	2002-02-04T15:00:00.000-05:00
1013385600000	0.4273215	0.4507143	0.4239285	0.4267858	1456112000	2002-02-11T15:00:00.000-05:00
1013990400000	0.4242858	0.42625	0.3830357	0.4060714	1528928800	2002-02-18T15:00:00.000-05:00
1014595200000	0.4080357	0.4414285	0.3739286	0.41875	2523068800	2002-02-25T15:00:00.000-05:00
1015200000000	0.4153571	0.4480358	0.4064286	0.4403573	1377191200	2002-03-04T15:00:00.000-05:00
1015804800000	0.4392858	0.4489285	0.42625	0.4455358	1175804000	2002-03-11T15:00:00.000-05:00
1016409600000	0.4455358	0.4517858	0.4153571	0.4301785	1659767200	2002-03-18T15:00:00.000-05:00
1017014400000	0.4298215	0.4301785	0.4107143	0.4226785	756828800	2002-03-25T15:00:00.000-05:00
1017619200000	0.4175	0.4498215	0.4157143	0.4417858	1234217600	2002-04-01T15:00:00.000-05:00
1018224000000	0.4314285	0.45	0.4246428	0.4475	1405521600	2002-04-08T16:00:00.000-04:00
1018828800000	0.4475	0.4673215	0.4428573	0.4460715	2087316000	2002-04-15T16:00:00.000-04:00
1019433600000	0.4435715	0.4451785	0.4107143	0.4108929	1142528800	2002-04-22T16:00:00.000-04:00
1020038400000	0.4135714	0.4353573	0.4123214	0.4198215	1238081600	2002-04-29T16:00:00.000-04:00
1020643200000	0.4169643	0.4378573	0.3953571	0.4164286	1389108000	2002-05-06T16:00:00.000-04:00
1021248000000	0.42	0.4639285	0.4096429	0.4466073	1591486400	2002-05-13T16:00:00.000-04:00
1021852800000	0.43875	0.4507143	0.4164286	0.43125	1377353600	2002-05-20T16:00:00.000-04:00
1022457600000	0.4230358	0.4364285	0.4157143	0.4160714	933380000	2002-05-27T16:00:00.000-04:00
1023062400000	0.4176786	0.41875	0.37375	0.3821429	1732388000	2002-06-03T16:00:00.000-04:00
1023667200000	0.3835714	0.39	0.3233929	0.3589286	1932772800	2002-06-10T16:00:00.000-04:00
1024272000000	0.3614286	0.3683929	0.2998214	0.3008929	3229251200	2002-06-17T16:00:00.000-04:00
1024876800000	0.2994643	0.3182143	0.2853571	0.3164286	1813604800	2002-06-24T16:00:00.000-04:00
1025481600000	0.31625	0.3348214	0.2991071	0.3346429	888557600	2002-07-01T16:00:00.000-04:00
1026086400000	0.3307143	0.3355357	0.3030357	0.3126786	1462003200	2002-07-08T16:00:00.000-04:00
1026691200000	0.31125	0.3321429	0.2594643	0.2671429	2902916800	2002-07-15T16:00:00.000-04:00
1027296000000	0.2633929	0.2717857	0.2464286	0.2560714	1924440000	2002-07-22T16:00:00.000-04:00
1027900800000	0.2585714	0.2769643	0.2544643	0.2580357	1348513600	2002-07-29T16:00:00.000-04:00
1028505600000	0.2591071	0.2746429	0.2494643	0.2678571	1242617600	2002-08-05T16:00:00.000-04:00
1029110400000	0.2660714	0.2875	0.2596429	0.2823214	1416021600	2002-08-12T16:00:00.000-04:00
1029715200000	0.2817857	0.2901786	0.2758929	0.2808929	1027168800	2002-08-19T16:00:00.000-04:00
1030320000000	0.2848214	0.2848214	0.2591071	0.2633929	1057862400	2002-08-26T16:00:00.000-04:00
1030924800000	0.25875	0.2639286	0.2508929	0.2567857	1105367200	2002-09-02T16:00:00.000-04:00
1031529600000	0.255	0.2607143	0.2508929	0.2530357	1162907200	2002-09-09T16:00:00.000-04:00
1032134400000	0.2525	0.2694643	0.2521429	0.2655357	1602014400	2002-09-16T16:00:00.000-04:00
1032739200000	0.2635714	0.27125	0.2571429	0.2628571	1183851200	2002-09-23T16:00:00.000-04:00
1033344000000	0.2571429	0.26125	0.2498214	0.2505357	1218190400	2002-09-30T16:00:00.000-04:00
1033948800000	0.2494643	0.2639286	0.2385714	0.2591071	1671280800	2002-10-07T16:00:00.000-04:00
1034553600000	0.2598214	0.2723214	0.2482143	0.2560714	1665143200	2002-10-14T16:00:00.000-04:00
1035158400000	0.2546429	0.2758929	0.25	0.2753571	1119524000	2002-10-21T16:00:00.000-04:00
1035763200000	0.2776786	0.2946429	0.2671429	0.2921429	1364820800	2002-10-28T15:00:00.000-05:00
1036368000000	0.2946429	0.3103571	0.2771429	0.2828571	1330145600	2002-11-04T15:00:00.000-05:00
1036972800000	0.2810714	0.2930357	0.27	0.2848214	911215200	2002-11-11T15:00:00.000-05:00
1037577600000	0.2891071	0.2935714	0.2680357	0.2858929	1230611200	2002-11-18T15:00:00.000-05:00
1038182400000	0.28625	0.2882143	0.2726786	0.2767857	869920800	2002-11-25T15:00:00.000-05:00
1038787200000	0.2839286	0.2875	0.2589286	0.2669643	1441126400	2002-12-02T15:00:00.000-05:00
1039392000000	0.2667857	0.2776786	0.2616071	0.2641071	1112316800	2002-12-09T15:00:00.000-05:00
1039996800000	0.2644643	0.27125	0.2460714	0.2525	1290604000	2002-12-16T15:00:00.000-05:00
1040601600000	0.2528571	0.2644643	0.2501786	0.2510714	330624000	2002-12-23T15:00:00.000-05:00
1041206400000	0.2514286	0.2666071	0.2471429	0.2660714	684650400	2002-12-30T15:00:00.000-05:00
1041811200000	0.2683929	0.2746429	0.2578571	0.2628571	1352876000	2003-01-06T15:00:00.000-05:00
1042416000000	0.2660714	0.2660714	0.2514286	0.2517857	1562764000	2003-01-13T15:00:00.000-05:00
1043020800000	0.25375	0.2573214	0.2421429	0.2464286	1002321600	2003-01-20T15:00:00.000-05:00
1043625600000	0.2442857	0.2696429	0.24375	0.2564286	1798988800	2003-01-27T15:00:00.000-05:00
1044230400000	0.2573214	0.2666071	0.25125	0.2526786	1252664000	2003-02-03T15:00:00.000-05:00
1044835200000	0.2546429	0.2628571	0.2510714	0.2619643	1013146400	2003-02-10T15:00:00.000-05:00
1045440000000	0.2633929	0.2732143	0.2616071	0.2678571	913063200	2003-02-17T15:00:00.000-05:00
1046044800000	0.2653571	0.2694643	0.2464286	0.2680357	935429600	2003-02-24T15:00:00.000-05:00
1046649600000	0.2680357	0.2707143	0.2555357	0.2594643	757702400	2003-03-03T15:00:00.000-05:00
1047254400000	0.2591071	0.2680357	0.2510714	0.2639286	1006868800	2003-03-10T15:00:00.000-05:00
1047859200000	0.2658929	0.2705357	0.2607143	0.2678571	1232336000	2003-03-17T15:00:00.000-05:00
